,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,weight,height,weight_per_height,hit_way,pos,country,starting_salary_list
1163,168,안치용,2004,LG,0.103,22,29,5,3,2,0,0,5,5,1,0,4,2,11,0,0.1724137931034483,0.2571428571428571,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.4295566502463054,,,,,,korea,
1164,168,안치용,2005,LG,0.143,13,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0.1428571428571428,0.1428571428571428,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.2857142857142857,,,,,,korea,
1165,168,안치용,2006,LG,0.071,20,28,2,2,0,0,0,2,0,0,0,3,0,8,0,0.0714285714285714,0.1612903225806451,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.2327188940092165,,,,,,korea,
1166,168,안치용,2007,LG,0.222,12,18,2,4,1,0,0,5,1,1,0,1,0,4,0,0.2777777777777778,0.2631578947368421,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.5409356725146199,,,,,,korea,
1167,168,안치용,2008,LG,0.295,101,370,46,109,27,3,7,163,52,7,2,39,0,79,6,0.4405405405405405,0.3618581907090465,2,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.802398731249587,,,,,,korea,
1168,168,안치용,2009,LG,0.237,90,224,29,53,5,1,5,75,30,3,2,27,1,47,3,0.3348214285714285,0.3214285714285714,3,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.65625,,,,,,korea,
1169,168,안치용,2010,SK,0.313,30,48,3,15,1,0,1,19,4,2,1,8,1,10,2,0.3958333333333333,0.4210526315789473,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.8168859649122806,,,,,,korea,
1170,168,안치용,2011,SK,0.311,93,219,45,68,8,0,12,112,42,3,0,44,1,56,2,0.5114155251141552,0.428030303030303,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.9394458281444582,,,,,,korea,
1171,168,안치용,2012,SK,0.222,92,198,23,44,10,1,6,74,23,3,0,31,1,66,3,0.3737373737373737,0.3304347826086956,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.7041721563460694,,,,,,korea,
1172,168,안치용,2013,SK,0.244,17,41,2,10,0,0,1,13,5,1,0,4,0,17,0,0.3170731707317073,0.3111111111111111,0,,1979년 02월 23일,,미성초-신일중-신일고-연세대-LG-SK,,0.6281842818428185,,,,,,korea,
1173,169,안치홍,2009,KIA,0.235,123,371,53,87,13,4,14,150,38,8,5,32,2,103,10,0.404,0.297,11,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.7010000000000001,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1174,169,안치홍,2010,KIA,0.291,133,461,79,134,21,3,8,185,50,18,5,49,7,96,12,0.401,0.365,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.7659999999999999,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1175,169,안치홍,2011,KIA,0.315,115,378,54,119,21,4,5,163,46,9,4,33,3,55,13,0.431,0.373,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.804,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1176,169,안치홍,2012,KIA,0.288,132,489,60,141,31,2,3,185,64,20,3,42,6,74,12,0.378,0.347,11,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.725,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1177,169,안치홍,2013,KIA,0.249,118,414,56,103,15,0,3,127,39,16,1,52,6,74,13,0.307,0.338,8,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.645,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1178,169,안치홍,2014,KIA,0.339,126,434,65,147,31,2,18,236,88,19,6,33,6,65,11,0.544,0.39,9,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.934,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1179,169,안치홍,2016,KIA,0.222,10,36,3,8,2,0,0,10,1,0,0,5,0,8,2,0.278,0.31,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.5880000000000001,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1180,169,안치홍,2017,KIA,0.316,132,487,95,154,29,2,21,250,93,7,0,43,4,70,19,0.513,0.373,13,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.8859999999999999,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1181,169,안치홍,2018,KIA,0.342,130,494,88,169,38,1,23,278,118,5,1,36,10,57,13,0.563,0.392,8,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.955,90.0,178.0,0.5056179775280899,우타,내야수,korea,18000
1182,170,알드리지,2011,넥센,0.237,117,414,55,98,20,1,20,180,73,6,2,59,2,139,5,0.4347826086956521,0.3347368421052632,1,,1979년 06월 13일,,미국 쿠퍼고,,0.7695194508009153,,,,,,foreign,
1183,171,양석환,2015,LG,0.26,125,358,36,93,22,1,8,141,48,6,6,18,0,75,6,0.394,0.293,10,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.687,90.0,185.0,0.4864864864864865,우타,내야수,korea,9000
1184,171,양석환,2016,LG,0.276,80,203,24,56,10,1,6,86,37,3,0,6,1,48,1,0.424,0.297,5,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.721,90.0,185.0,0.4864864864864865,우타,내야수,korea,9000
1185,171,양석환,2017,LG,0.263,132,445,62,117,27,3,14,192,83,3,7,38,6,93,13,0.431,0.326,8,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.757,90.0,185.0,0.4864864864864865,우타,내야수,korea,9000
1186,171,양석환,2018,LG,0.263,140,483,53,127,27,0,22,220,82,2,2,24,6,81,9,0.455,0.303,14,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.758,90.0,185.0,0.4864864864864865,우타,내야수,korea,9000
1187,172,양성우,2012,한화,0.195,45,87,12,17,3,0,0,20,3,6,1,15,1,27,1,0.23,0.32,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.55,84.0,174.0,0.4827586206896552,좌타,외야수,korea,7000
1188,172,양성우,2013,한화,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.0,84.0,174.0,0.4827586206896552,좌타,외야수,korea,7000
1189,172,양성우,2016,한화,0.271,108,384,52,104,12,4,4,136,53,5,2,39,9,67,6,0.354,0.347,3,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.701,84.0,174.0,0.4827586206896552,좌타,외야수,korea,7000
1190,172,양성우,2017,한화,0.277,118,358,42,99,26,1,2,133,40,4,4,38,12,51,8,0.3720000000000001,0.363,4,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.735,84.0,174.0,0.4827586206896552,좌타,외야수,korea,7000
1191,172,양성우,2018,한화,0.254,73,209,32,53,9,0,2,68,13,1,1,22,4,32,8,0.325,0.335,1,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.66,84.0,174.0,0.4827586206896552,좌타,외야수,korea,7000
1192,173,양영동,2006,삼성,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,,,,,,,,korea,
1193,173,양영동,2011,LG,0.157,51,70,9,11,2,0,0,13,2,4,1,12,1,20,1,0.1857142857142856,0.2891566265060241,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,,0.4748709122203098,,,,,,korea,
1194,173,양영동,2012,LG,0.197,72,71,23,14,2,1,0,18,4,12,0,7,1,14,1,0.2535211267605634,0.2784810126582278,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,,0.5320021394187913,,,,,,korea,
1195,173,양영동,2013,LG,0.231,48,39,12,9,1,0,0,10,2,4,4,3,0,13,0,0.2564102564102564,0.2857142857142857,0,,1983년 07월 16일,,수유초-청원중-청원고-홍익대-삼성-경찰-LG,,0.5421245421245421,,,,,,korea,
1196,174,양의지,2007,두산,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.0,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1197,174,양의지,2010,두산,0.267,127,374,48,100,14,1,20,176,68,4,1,40,8,68,12,0.471,0.348,10,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.8190000000000001,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1198,174,양의지,2011,두산,0.301,119,376,43,113,14,3,4,145,46,3,3,44,3,58,12,0.386,0.375,6,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7609999999999999,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1199,174,양의지,2012,두산,0.279,122,359,39,100,22,1,5,139,27,1,2,37,10,51,17,0.387,0.361,5,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.748,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1200,174,양의지,2013,두산,0.248,114,311,37,77,19,0,7,117,57,6,1,36,8,50,11,0.376,0.338,4,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7140000000000001,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1201,174,양의지,2014,두산,0.294,97,296,40,87,23,1,10,142,46,4,3,24,9,34,8,0.48,0.36,10,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.84,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1202,174,양의지,2015,두산,0.326,132,442,70,144,27,0,20,231,93,5,4,39,24,64,7,0.523,0.405,6,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.928,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1203,174,양의지,2016,두산,0.319,108,332,66,106,17,0,22,189,66,2,0,40,12,29,20,0.569,0.404,7,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.973,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1204,174,양의지,2017,두산,0.277,111,347,47,96,15,0,14,153,67,1,1,43,12,53,17,0.441,0.373,5,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.8140000000000001,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1205,174,양의지,2018,두산,0.358,133,439,84,157,29,1,23,257,77,6,0,45,13,40,13,0.585,0.4270000000000001,3,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.012,85.0,179.0,0.4748603351955307,우타,포수,korea,3000
1206,175,양종민,2009,롯데,0.0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.0,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1207,175,양종민,2010,롯데,0.111,7,9,0,1,1,0,0,2,3,0,0,1,0,3,0,0.222,0.2,1,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.422,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1208,175,양종민,2011,롯데,0.236,58,55,11,13,2,0,0,15,5,0,3,5,0,21,1,0.273,0.3,3,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.573,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1209,175,양종민,2012,롯데,0.25,2,4,0,1,0,0,0,1,1,1,0,0,0,1,0,0.25,0.25,2,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.5,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1210,175,양종민,2013,롯데,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1211,175,양종민,2014,두산,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.0,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1212,175,양종민,2015,두산,0.125,32,16,6,2,0,0,1,5,2,0,1,2,0,5,0,0.313,0.222,1,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.535,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1213,175,양종민,2018,두산,0.286,21,14,5,4,0,1,0,6,1,0,0,1,0,5,1,0.429,0.333,1,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.762,81.0,181.0,0.44751381215469616,우타,내야수,korea,9000
1214,176,엄태용,2013,한화,0.234,39,64,2,15,4,0,0,19,5,1,0,2,0,19,1,0.297,0.258,2,183cm/85kg,1994년 02월 24일,포수(우투우타),공주중동초-공주중-북일고,5000만원,0.5549999999999999,85.0,183.0,0.4644808743169399,우타,포수,korea,5000
1215,176,엄태용,2014,한화,0.176,17,17,2,3,1,0,0,4,2,0,0,0,0,5,0,0.235,0.176,0,183cm/85kg,1994년 02월 24일,포수(우투우타),공주중동초-공주중-북일고,5000만원,0.411,85.0,183.0,0.4644808743169399,우타,포수,korea,5000
1216,178,오선진,2008,한화,0.133,46,30,3,4,1,0,0,5,1,0,0,1,0,7,0,0.1669999999999999,0.161,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.328,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1217,178,오선진,2009,한화,0.263,79,175,20,46,9,1,2,63,14,3,2,8,1,43,7,0.36,0.299,10,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.659,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1218,178,오선진,2010,한화,0.199,108,221,24,44,5,0,0,49,14,7,2,12,2,57,7,0.222,0.247,2,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.469,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1219,178,오선진,2011,한화,0.206,68,107,15,22,3,0,0,25,7,3,3,5,4,21,3,0.234,0.265,5,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.499,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1220,178,오선진,2012,한화,0.263,110,399,33,105,18,3,3,138,41,14,9,25,7,65,7,0.346,0.316,6,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.6619999999999999,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1221,178,오선진,2013,한화,0.23,92,256,31,59,8,2,2,77,26,5,2,23,10,49,12,0.301,0.315,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.616,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1222,178,오선진,2016,한화,0.163,57,43,6,7,0,0,0,7,3,0,0,5,2,8,0,0.163,0.28,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.4430000000000001,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1223,178,오선진,2017,한화,0.31,65,184,23,57,11,0,2,74,21,3,5,15,4,22,5,0.402,0.371,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.773,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1224,178,오선진,2018,한화,0.226,56,133,14,30,4,0,1,37,9,3,0,7,5,33,2,0.278,0.29,5,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.5680000000000001,80.0,178.0,0.449438202247191,우타,내야수,korea,6000
1225,179,오재원,2007,두산,0.259,49,58,10,15,4,0,0,19,5,3,2,4,1,17,1,0.328,0.313,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6409999999999999,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1226,179,오재원,2008,두산,0.248,117,282,45,70,10,3,0,86,28,28,7,17,7,62,3,0.305,0.305,9,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.61,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1227,179,오재원,2009,두산,0.23,106,209,36,48,3,0,0,51,12,12,3,20,6,44,5,0.244,0.312,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.556,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1228,179,오재원,2010,두산,0.276,123,384,59,106,17,3,0,129,37,35,10,29,4,76,5,0.336,0.332,14,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6679999999999999,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1229,179,오재원,2011,두산,0.277,129,466,73,129,18,4,6,173,46,46,7,39,9,62,6,0.371,0.342,11,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7130000000000001,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1230,179,오재원,2012,두산,0.282,77,188,29,53,7,3,0,66,17,14,2,17,0,43,4,0.351,0.338,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6890000000000001,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1231,179,오재원,2013,두산,0.26,113,308,54,80,14,7,7,129,44,33,11,49,6,62,6,0.419,0.3670000000000001,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7859999999999999,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1232,179,오재원,2014,두산,0.318,110,359,60,114,21,6,5,162,40,33,7,50,2,61,7,0.451,0.404,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.855,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1233,179,오재원,2015,두산,0.28,120,411,60,115,20,2,11,172,59,31,8,47,4,94,9,0.418,0.356,8,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.774,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1234,179,오재원,2016,두산,0.272,122,416,68,113,18,1,5,148,58,13,10,54,5,82,10,0.356,0.358,16,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7140000000000001,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1235,179,오재원,2017,두산,0.237,127,334,43,79,16,1,7,118,40,7,7,47,2,85,5,0.353,0.332,6,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.685,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1236,179,오재원,2018,두산,0.313,132,473,78,148,24,1,15,219,81,15,6,41,2,119,13,0.463,0.369,17,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.8320000000000001,75.0,185.0,0.40540540540540543,좌타,내야수,korea,
1237,180,오재일,2005,현대,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.0,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1238,180,오재일,2009,히어로즈,0.197,43,66,4,13,5,0,0,18,4,0,0,6,0,15,1,0.273,0.26,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.5329999999999999,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1239,180,오재일,2010,넥센,0.133,39,60,1,8,4,0,1,15,9,0,0,4,1,16,6,0.25,0.2,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.45,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1240,180,오재일,2011,넥센,0.23,46,100,13,23,5,0,1,31,11,2,0,15,1,24,2,0.31,0.333,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.643,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1241,180,오재일,2012,두산,0.203,87,212,16,43,8,0,8,75,25,0,0,10,0,58,3,0.354,0.235,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.589,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1242,180,오재일,2013,두산,0.299,55,117,16,35,12,0,3,56,28,0,1,20,3,28,0,0.479,0.406,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.885,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1243,180,오재일,2014,두산,0.242,75,132,10,32,7,0,3,48,18,1,1,20,1,39,1,0.364,0.342,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.706,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1244,180,오재일,2015,두산,0.289,66,180,33,52,11,1,14,107,36,0,0,28,2,49,5,0.594,0.387,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.981,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1245,180,오재일,2016,두산,0.316,105,380,69,120,20,2,27,225,92,1,0,64,2,73,5,0.5920000000000001,0.411,7,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.003,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1246,180,오재일,2017,두산,0.306,128,412,62,126,27,0,26,231,89,1,1,45,5,80,5,0.561,0.378,5,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.939,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1247,180,오재일,2018,두산,0.279,123,401,69,112,19,2,27,216,80,1,1,60,6,121,3,0.539,0.373,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.912,95.0,187.0,0.5080213903743316,좌타,내야수,korea,8000
1248,181,오재필,2006,한화,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,,1982년 07월 27일,,중동초-공주중-공주고-한양대-한화,,0.0,,,,,,korea,
1249,181,오재필,2008,한화,0.228,50,57,8,13,2,0,0,15,2,1,3,2,1,23,0,0.2631578947368421,0.2666666666666666,0,,1982년 07월 27일,,중동초-공주중-공주고-한양대-한화,,0.5298245614035088,,,,,,korea,
1250,181,오재필,2011,한화,0.221,54,86,14,19,3,1,2,30,14,8,1,6,3,36,1,0.3488372093023256,0.2947368421052631,1,,1982년 07월 27일,,중동초-공주중-공주고-한양대-한화,,0.6435740514075887,,,,,,korea,
1251,181,오재필,2012,한화,0.214,46,70,10,15,1,0,1,19,5,6,1,9,1,26,0,0.2714285714285714,0.3125,0,,1982년 07월 27일,,중동초-공주중-공주고-한양대-한화,,0.5839285714285714,,,,,,korea,
1252,181,오재필,2013,한화,0.125,9,16,0,2,0,0,0,2,0,0,0,0,1,10,0,0.125,0.1764705882352941,0,,1982년 07월 27일,,중동초-공주중-공주고-한양대-한화,,0.3014705882352941,,,,,,korea,
1253,182,오정복,2009,삼성,0.143,6,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0.143,0.143,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.286,75.0,177.0,0.423728813559322,우타,외야수,korea,4000
1254,182,오정복,2010,삼성,0.271,100,221,39,60,10,1,7,93,36,1,4,25,4,40,4,0.421,0.35,1,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.7709999999999999,75.0,177.0,0.423728813559322,우타,외야수,korea,4000
1255,182,오정복,2011,삼성,0.192,24,26,4,5,1,0,0,6,3,0,0,1,0,6,0,0.231,0.222,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.453,75.0,177.0,0.423728813559322,우타,외야수,korea,4000
1256,182,오정복,2014,NC,0.232,47,69,9,16,4,0,0,20,7,2,0,7,1,9,2,0.29,0.304,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.594,75.0,177.0,0.423728813559322,우타,외야수,korea,4000
1257,182,오정복,2015,KT,0.259,66,239,34,62,11,1,5,90,29,3,3,33,3,26,3,0.377,0.355,2,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.732,75.0,177.0,0.423728813559322,우타,외야수,korea,4000
