,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,new_idx
633,165,심우준,2015,KT,0.133,9,15,2,2,1,0,0,3,1,1,0,0,0,0,0,0.2,0.133,2,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.333,심우준2015
634,165,심우준,2016,KT,0.242,15,33,4,8,1,0,0,9,1,1,3,1,1,6,0,0.273,0.286,2,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.5589999999999999,심우준2016
635,165,심우준,2017,KT,0.382,10,34,7,13,2,2,0,19,3,2,1,1,1,5,0,0.5589999999999999,0.417,1,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.976,심우준2017
636,165,심우준,2018,KT,0.471,6,17,6,8,2,0,1,13,4,2,1,3,1,1,0,0.765,0.5710000000000001,1,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,1.336,심우준2018
637,166,안익훈,2015,LG,0.200,7,10,3,2,0,1,0,4,0,0,0,1,0,3,0,0.4,0.273,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.6729999999999999,안익훈2015
638,166,안익훈,2016,LG,0.192,12,26,3,5,0,0,0,5,1,0,0,2,1,6,1,0.192,0.267,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.459,안익훈2016
639,166,안익훈,2018,LG,0.250,7,24,0,6,1,0,0,7,1,0,0,0,0,3,0,0.292,0.25,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.542,안익훈2018
640,167,안중열,2015,롯데,0.133,9,15,1,2,0,0,0,2,1,0,0,1,0,2,1,0.133,0.188,0,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,13000만원,0.321,안중열2015
641,167,안중열,2016,롯데,0.214,13,14,0,3,0,0,0,3,2,0,1,2,1,1,1,0.214,0.333,1,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,13000만원,0.547,안중열2016
642,169,안치홍,2009,KIA,0.073,12,41,1,3,0,0,0,3,2,0,0,1,0,7,0,0.073,0.093,3,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.1659999999999999,안치홍2009
643,169,안치홍,2010,KIA,0.188,11,32,2,6,0,0,0,6,4,1,0,2,0,7,4,0.188,0.222,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.41,안치홍2010
644,169,안치홍,2011,KIA,0.125,3,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0.125,0.125,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.25,안치홍2011
645,169,안치홍,2012,KIA,0.385,11,39,4,15,3,0,0,18,7,1,3,2,0,4,2,0.462,0.415,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.877,안치홍2012
646,169,안치홍,2013,KIA,0.276,10,29,7,8,2,0,1,13,7,2,0,2,1,4,2,0.448,0.344,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.792,안치홍2013
647,169,안치홍,2014,KIA,0.308,11,26,3,8,2,0,0,10,5,2,1,1,0,5,1,0.385,0.321,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.706,안치홍2014
648,169,안치홍,2017,KIA,0.500,4,10,1,5,1,0,1,9,7,0,1,0,0,2,0,0.9,0.5,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,1.4,안치홍2017
649,169,안치홍,2018,KIA,0.417,5,12,3,5,2,0,1,10,2,0,0,0,0,3,0,0.833,0.417,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,1.25,안치홍2018
650,171,양석환,2015,LG,0.471,7,17,4,8,4,0,1,15,5,0,0,1,0,1,0,0.882,0.474,0,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,1.356,양석환2015
651,171,양석환,2016,LG,0.265,13,34,7,9,3,0,2,18,6,1,0,3,0,4,0,0.529,0.324,2,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.853,양석환2016
652,171,양석환,2017,LG,0.000,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.0,양석환2017
653,171,양석환,2018,LG,0.267,7,15,2,4,0,0,0,4,1,1,1,4,1,5,1,0.267,0.429,1,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.696,양석환2018
654,172,양성우,2012,한화,0.235,11,17,3,4,1,0,0,5,2,0,1,2,0,0,1,0.294,0.316,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.61,양성우2012
655,172,양성우,2016,한화,0.250,3,4,0,1,0,0,0,1,0,1,0,2,0,1,0,0.25,0.5,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.75,양성우2016
656,172,양성우,2017,한화,0.000,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.0,양성우2017
657,172,양성우,2018,한화,0.333,6,12,2,4,0,0,0,4,0,0,1,1,0,2,0,0.333,0.385,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.718,양성우2018
658,174,양의지,2010,두산,0.364,9,11,2,4,0,0,1,7,1,0,0,1,0,3,0,0.636,0.417,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.053,양의지2010
659,174,양의지,2011,두산,0.222,11,27,1,6,3,0,0,9,1,0,0,2,1,6,1,0.333,0.3,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.633,양의지2011
660,174,양의지,2012,두산,0.087,10,23,1,2,1,0,1,6,3,0,0,3,1,4,1,0.261,0.222,1,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.483,양의지2012
661,174,양의지,2013,두산,0.333,10,24,0,8,2,0,0,10,2,0,1,5,0,4,0,0.417,0.448,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.865,양의지2013
662,174,양의지,2014,두산,0.450,9,20,2,9,2,0,0,11,5,0,0,3,0,2,1,0.55,0.522,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.072,양의지2014
663,174,양의지,2015,두산,0.364,10,22,4,8,2,0,1,13,3,1,0,4,3,2,1,0.591,0.517,2,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.108,양의지2015
664,174,양의지,2016,두산,0.289,12,38,5,11,3,0,1,17,5,0,0,0,1,4,2,0.447,0.308,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.755,양의지2016
665,174,양의지,2017,두산,0.364,5,11,1,4,0,0,0,4,1,0,0,0,1,2,0,0.364,0.417,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7809999999999999,양의지2017
666,174,양의지,2018,두산,0.231,5,13,1,3,1,0,0,4,1,0,0,1,0,2,0,0.308,0.286,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.594,양의지2018
667,175,양종민,2009,롯데,0.500,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,1.0,양종민2009
668,175,양종민,2010,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,,양종민2010
669,175,양종민,2014,두산,0.000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.0,양종민2014
670,175,양종민,2015,두산,0.000,7,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.077,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.077,양종민2015
671,175,양종민,2018,두산,0.333,5,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0.333,0.333,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.6659999999999999,양종민2018
672,176,엄태용,2014,한화,0.200,8,10,1,2,1,0,0,3,1,0,0,0,2,4,1,0.3,0.333,2,183cm/85kg,1994년 02월 24일,포수(우투우타),공주중동초-공주중-북일고,5000만원,0.633,엄태용2014
673,178,오선진,2008,한화,0.222,6,9,1,2,0,0,0,2,0,0,0,0,0,2,0,0.222,0.222,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.444,오선진2008
674,178,오선진,2009,한화,0.400,10,25,5,10,2,1,0,14,2,1,0,0,0,3,1,0.56,0.4,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.96,오선진2009
675,178,오선진,2010,한화,0.143,9,14,1,2,0,0,1,5,1,0,1,0,0,4,0,0.357,0.143,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.5,오선진2010
676,178,오선진,2011,한화,0.200,7,5,0,1,1,0,0,2,0,0,0,1,0,0,1,0.4,0.333,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.7330000000000001,오선진2011
677,178,오선진,2012,한화,0.000,7,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,0.286,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.286,오선진2012
678,178,오선진,2013,한화,0.161,10,31,1,5,1,0,0,6,0,1,0,4,0,5,1,0.194,0.257,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.451,오선진2013
679,178,오선진,2016,한화,0.143,3,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0.143,0.143,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.286,오선진2016
680,178,오선진,2017,한화,0.000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.0,오선진2017
681,178,오선진,2018,한화,0.231,6,13,3,3,2,1,0,7,0,0,0,2,1,1,1,0.5379999999999999,0.375,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.913,오선진2018
682,179,오재원,2008,두산,0.211,10,38,5,8,4,0,0,12,0,2,3,3,0,10,1,0.316,0.268,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.5840000000000001,오재원2008
683,179,오재원,2009,두산,0.270,12,37,7,10,3,0,1,16,5,3,0,3,0,5,2,0.4320000000000001,0.325,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.757,오재원2009
684,179,오재원,2010,두산,0.222,11,18,2,4,0,0,0,4,1,1,0,1,0,3,0,0.222,0.263,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.485,오재원2010
685,179,오재원,2011,두산,0.368,10,19,3,7,1,1,0,10,3,0,1,0,1,3,1,0.526,0.4,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.926,오재원2011
686,179,오재원,2012,두산,0.333,8,18,3,6,0,0,0,6,0,1,1,3,1,4,0,0.333,0.455,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7879999999999999,오재원2012
687,179,오재원,2013,두산,0.148,11,27,2,4,0,1,0,6,2,1,0,3,0,10,0,0.222,0.233,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.455,오재원2013
688,179,오재원,2014,두산,0.258,9,31,5,8,0,0,0,8,5,4,0,3,0,9,0,0.258,0.324,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.5820000000000001,오재원2014
689,179,오재원,2015,두산,0.208,8,24,5,5,1,0,1,9,5,1,0,1,1,4,1,0.375,0.269,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.644,오재원2015
690,179,오재원,2016,두산,0.297,12,37,8,11,2,0,1,16,6,3,0,3,0,4,1,0.4320000000000001,0.35,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.782,오재원2016
691,179,오재원,2017,두산,0.200,6,15,2,3,1,0,1,7,2,0,0,1,0,2,1,0.467,0.25,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7170000000000001,오재원2017
692,179,오재원,2018,두산,0.286,6,14,0,4,0,0,0,4,0,0,0,1,0,3,1,0.286,0.333,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.619,오재원2018
693,180,오재일,2009,히어로즈,0.242,12,33,1,8,3,0,1,14,8,0,0,1,0,6,1,0.424,0.25,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.6739999999999999,오재일2009
694,180,오재일,2010,넥센,0.357,12,14,1,5,0,0,1,8,5,0,0,2,0,3,1,0.5710000000000001,0.438,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.009,오재일2010
695,180,오재일,2011,넥센,0.333,8,12,1,4,2,0,0,6,0,0,0,1,0,2,0,0.5,0.385,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.885,오재일2011
696,180,오재일,2012,두산,0.211,9,19,1,4,1,1,1,10,6,2,0,5,0,3,1,0.526,0.36,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.8859999999999999,오재일2012
697,180,오재일,2013,두산,0.125,5,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0.125,0.125,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.25,오재일2013
698,180,오재일,2014,두산,0.333,11,27,6,9,2,0,1,14,6,0,0,5,1,10,0,0.519,0.441,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.96,오재일2014
699,180,오재일,2015,두산,0.154,7,13,0,2,0,0,0,2,1,0,0,1,0,4,0,0.154,0.214,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.368,오재일2015
700,180,오재일,2016,두산,0.282,15,39,6,11,2,0,4,25,12,0,0,5,0,4,0,0.6409999999999999,0.364,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.005,오재일2016
701,180,오재일,2017,두산,0.259,11,27,3,7,1,0,1,11,6,0,0,0,0,9,0,0.407,0.25,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.657,오재일2017
702,180,오재일,2018,두산,0.067,5,15,1,1,0,0,0,1,1,0,0,0,0,3,0,0.067,0.067,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.134,오재일2018
703,182,오정복,2010,삼성,0.200,7,5,1,1,0,0,0,1,1,0,0,1,0,0,1,0.2,0.333,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.5329999999999999,오정복2010
704,182,오정복,2011,삼성,0.111,9,9,1,1,0,0,0,1,0,0,0,1,1,2,1,0.111,0.273,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.384,오정복2011
705,182,오정복,2014,NC,0.250,10,12,1,3,1,0,0,4,0,1,0,1,0,0,0,0.333,0.308,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.6409999999999999,오정복2014
706,182,오정복,2015,KT,0.091,9,11,0,1,0,0,0,1,0,0,0,1,1,1,1,0.091,0.231,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.322,오정복2015
707,182,오정복,2016,KT,0.429,2,7,0,3,1,0,0,4,0,0,1,1,0,0,1,0.5710000000000001,0.5,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,1.071,오정복2016
708,182,오정복,2017,KT,0.231,10,13,2,3,0,0,0,3,0,0,1,1,0,0,0,0.231,0.286,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.517,오정복2017
709,182,오정복,2018,KT,0.143,5,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0.143,0.143,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.286,오정복2018
710,183,오지환,2009,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.0,오지환2009
711,183,오지환,2010,LG,0.208,11,24,3,5,2,1,0,9,2,3,1,6,0,11,0,0.375,0.3670000000000001,3,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.742,오지환2010
712,183,오지환,2011,LG,0.357,13,28,5,10,1,0,1,14,4,1,2,2,0,12,0,0.5,0.4,4,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.9,오지환2011
713,183,오지환,2012,LG,0.233,13,30,4,7,2,0,0,9,1,1,1,5,3,12,0,0.3,0.395,2,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.6950000000000001,오지환2012
714,183,오지환,2013,LG,0.152,9,33,4,5,2,0,1,10,2,1,0,1,0,7,0,0.303,0.176,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.479,오지환2013
715,183,오지환,2014,LG,0.222,9,18,1,4,1,1,0,7,4,1,0,1,0,7,0,0.389,0.263,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.652,오지환2014
716,183,오지환,2015,LG,0.333,12,33,7,11,3,0,3,23,9,2,1,4,2,6,1,0.6970000000000001,0.436,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,1.133,오지환2015
717,183,오지환,2017,LG,0.267,10,30,2,8,2,0,0,10,4,0,1,0,0,7,1,0.333,0.267,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.6000000000000001,오지환2017
718,183,오지환,2018,LG,0.200,2,5,1,1,1,0,0,2,0,0,0,3,0,2,0,0.4,0.5,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.9,오지환2018
719,184,오태곤,2014,롯데,0.267,11,15,2,4,1,0,1,8,3,1,1,0,0,3,0,0.5329999999999999,0.267,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8,오태곤2014
720,184,오태곤,2015,롯데,0.267,9,15,4,4,1,0,1,8,2,1,1,2,0,4,1,0.5329999999999999,0.353,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8859999999999999,오태곤2015
721,184,오태곤,2016,롯데,0.350,15,40,13,14,3,0,2,23,7,2,0,10,0,10,2,0.575,0.48,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,1.055,오태곤2016
722,184,오태곤,2017,KT,0.346,11,26,3,9,2,0,1,14,6,1,0,3,0,5,0,0.5379999999999999,0.414,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.952,오태곤2017
723,184,오태곤,2018,KT,0.267,6,15,2,4,0,0,1,7,4,1,0,3,0,3,1,0.467,0.389,0,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8560000000000001,오태곤2018
724,187,유강남,2012,LG,0.250,10,20,1,5,0,0,1,8,4,0,0,1,0,5,0,0.4,0.286,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.6859999999999999,유강남2012
725,187,유강남,2015,LG,0.182,10,11,1,2,2,0,0,4,2,0,0,1,2,3,0,0.364,0.357,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.721,유강남2015
726,187,유강남,2016,LG,0.148,14,27,1,4,0,0,0,4,4,0,0,2,1,6,0,0.148,0.219,3,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.3670000000000001,유강남2016
727,187,유강남,2017,LG,0.200,12,30,0,6,2,0,0,8,2,0,0,0,0,6,1,0.267,0.2,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.467,유강남2017
728,187,유강남,2018,LG,0.167,6,18,2,3,1,0,1,7,2,0,0,0,0,9,1,0.389,0.1669999999999999,1,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.556,유강남2018
729,188,유민상,2018,KIA,0.333,2,3,0,1,0,0,0,1,1,0,0,0,1,2,0,0.333,0.5,0,186cm/95kg,1989년 04월 13일,내야수(우투좌타),미국 윌리캐넌초-잠신중-서울고-연세대-두산-경찰-두산-KT,5000만원,0.833,유민상2018
730,190,유재신,2008,우리,0.250,11,24,6,6,0,0,0,6,3,1,2,2,0,5,0,0.25,0.308,3,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.5579999999999999,유재신2008
731,190,유재신,2009,히어로즈,0.250,8,4,0,1,0,0,0,1,0,0,0,1,0,3,0,0.25,0.4,1,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.65,유재신2009
732,190,유재신,2012,넥센,0.333,7,3,1,1,0,0,0,1,0,2,0,0,0,1,0,0.333,0.333,1,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.6659999999999999,유재신2012
733,190,유재신,2013,넥센,0.400,10,5,2,2,0,0,0,2,0,3,0,1,0,0,0,0.4,0.5,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.9,유재신2013
734,190,유재신,2014,넥센,0.333,9,3,2,1,0,0,0,1,3,3,1,3,0,1,1,0.333,0.5,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.833,유재신2014
735,190,유재신,2015,넥센,0.000,6,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0.0,0.0,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.0,유재신2015
736,190,유재신,2016,넥센,0.273,10,11,3,3,0,0,0,3,2,2,2,0,0,2,0,0.273,0.273,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.546,유재신2016
737,190,유재신,2018,KIA,0.000,5,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.25,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.25,유재신2018
738,192,유한준,2005,현대,0.125,11,16,1,2,0,0,1,5,4,0,0,3,0,5,1,0.313,0.263,0,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.5760000000000001,유한준2005
739,192,유한준,2006,현대,0.262,12,42,3,11,0,0,2,17,11,0,0,4,0,4,1,0.405,0.319,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.7240000000000001,유한준2006
740,192,유한준,2007,현대,0.227,10,22,2,5,0,0,0,5,1,0,0,4,0,3,1,0.227,0.346,0,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.573,유한준2007
741,192,유한준,2010,넥센,0.286,4,14,0,4,1,0,0,5,0,0,1,1,0,3,1,0.357,0.333,0,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.69,유한준2010
